Claim_ID,Status,Timestamp,Food_Name,Food_Type,Meal_Type,Quantity,Expiry_Date,Provider_Name,Provider_Type,Provider_City,Provider_Contact,Receiver_Name,Receiver_Type,Receiver_City
781,Pending,2025-03-04 14:26:00,Soup,Non-Vegetarian,Dinner,15,2025-03-23,Taylor-Matthews,Catering Service,Lake Donna,864-725-3991x8612,Amber Arellano,NGO,South Marymouth
987,Cancelled,2025-03-04 13:27:00,Dairy,Vegetarian,Breakfast,44,2025-03-24,"Spears, Anderson and Huffman",Restaurant,Lake Stephen,1906277080,John Warner,Shelter,Cookhaven
486,Cancelled,2025-03-04 11:54:00,Rice,Vegetarian,Breakfast,31,2025-03-19,Gonzales-Keith,Catering Service,Sharonton,986-491-7149x656,Steven Armstrong,NGO,Robertfurt
51,Pending,2025-03-04 10:59:00,Fruits,Vegan,Dinner,9,2025-03-26,"Harrington, Jimenez and Carr",Supermarket,South Tylerstad,154-764-8062,Walter Myers,Individual,New Tina
72,Completed,2025-03-04 10:49:00,Fruits,Non-Vegetarian,Snacks,35,2025-03-18,"Raymond, Kelly and Yates",Catering Service,New Aaronberg,(590)421-4384,Andrew Lawson,Shelter,Davisborough
386,Cancelled,2025-03-04 09:36:00,Pasta,Vegetarian,Lunch,43,2025-03-16,Sanders-Hale,Supermarket,Moralesside,+1-625-938-4941x95891,Scott Proctor,Shelter,Adamland
4,Cancelled,2025-03-04 09:08:00,Fruits,Vegetarian,Lunch,33,2025-03-22,Davis-Hurley,Catering Service,West Catherine,(172)389-0239x87614,Jodi Lee,NGO,West Paulfort
554,Completed,2025-03-04 07:19:00,Vegetables,Non-Vegetarian,Snacks,23,2025-03-29,"Gutierrez, Anthony and Shannon",Grocery Store,Lake Justin,2924416283,Heather Brown,NGO,North Lori
988,Pending,2025-03-04 07:18:00,Vegetables,Vegan,Dinner,30,2025-03-25,Butler-Newman,Restaurant,Anthonyshire,+1-832-258-6208x585,Brent Anderson,Shelter,New Seanburgh
822,Pending,2025-03-04 06:00:00,Dairy,Vegan,Lunch,27,2025-03-18,"Bennett, Phillips and Green",Supermarket,Lake Rachael,001-350-580-0382x854,Drew Cline,NGO,Port Patriciachester
598,Completed,2025-03-04 04:55:00,Bread,Non-Vegetarian,Breakfast,25,2025-03-28,Baker LLC,Catering Service,South Michaelberg,423-570-5106,Ann Odonnell,Charity,East Michael
828,Pending,2025-03-04 04:15:00,Rice,Non-Vegetarian,Lunch,19,2025-03-27,Glenn-York,Restaurant,West Stevenport,(063)458-3909x33019,Lisa Kim,Individual,New Brandyhaven
254,Completed,2025-03-04 03:59:00,Fish,Vegan,Lunch,36,2025-03-27,"Simpson, Mcguire and Brown",Restaurant,Pereztown,274.464.1201x34627,Donald Gomez,Shelter,Port Carlburgh
439,Cancelled,2025-03-04 03:32:00,Pasta,Non-Vegetarian,Lunch,25,2025-03-24,Porter Inc,Grocery Store,Wadeville,888.141.3309x17466,Julie Brown,NGO,East Melissaport
164,Pending,2025-03-04 03:24:00,Dairy,Vegetarian,Breakfast,8,2025-03-29,Martin-Wright,Catering Service,Marcstad,(870)723-3756x318,James Castaneda,Shelter,South Rachaelhaven
907,Completed,2025-03-04 03:13:00,Dairy,Vegan,Lunch,15,2025-03-20,"Chung, Morris and Craig",Restaurant,North Lisaland,001-981-892-0136x674,Dr. Wendy Terrell,Charity,Erikashire
568,Completed,2025-03-04 02:45:00,Vegetables,Non-Vegetarian,Snacks,49,2025-03-20,Henry-Terry,Catering Service,East Brittanyland,(205)168-6653,John Byrd,Shelter,West Randall
499,Cancelled,2025-03-04 02:43:00,Chicken,Vegetarian,Snacks,6,2025-03-26,"Warner, White and Morris",Grocery Store,Marissaville,001-947-280-2490,Juan Spencer,Individual,North David
257,Completed,2025-03-04 02:28:00,Salad,Vegan,Lunch,13,2025-03-22,"Goodwin, Acosta and Chan",Restaurant,Walkerfurt,001-076-856-9568x65782,Mary Lewis,Individual,Port Richard
574,Completed,2025-03-04 02:02:00,Dairy,Vegetarian,Breakfast,46,2025-03-20,Atkins Group,Restaurant,Marthaside,+1-318-669-6985x63710,Kristina Vargas,Charity,Lake Rebeccaton
931,Completed,2025-03-04 01:42:00,Fish,Non-Vegetarian,Dinner,35,2025-03-20,Koch Inc,Restaurant,Westmouth,(972)427-3809x5165,Benjamin Soto,NGO,West Garretthaven
965,Pending,2025-03-04 01:35:00,Rice,Vegetarian,Breakfast,44,2025-03-19,Rose-Pearson,Grocery Store,North Aaron,735.520.0971x89331,Patrick Campbell,NGO,Leeton
769,Cancelled,2025-03-04 01:25:00,Fish,Vegetarian,Snacks,7,2025-03-18,"Bryant, Jacobson and West",Restaurant,East Richardside,001-075-347-0236x69878,Jessica Morris,NGO,Port Elizabethton
198,Completed,2025-03-04 01:17:00,Bread,Vegetarian,Dinner,31,2025-03-16,Frazier-Sanders,Grocery Store,Ramseyfort,001-581-378-3772x04562,Andrea Meyer,Individual,Christophertown
21,Completed,2025-03-04 00:29:00,Rice,Non-Vegetarian,Breakfast,28,2025-03-23,Espinoza PLC,Supermarket,West Michael,(410)539-3296,Chelsea Powell,Charity,Lake Rachelburgh
592,Completed,2025-03-03 23:50:00,Chicken,Vegetarian,Snacks,47,2025-03-30,"Fuller, Vincent and Fernandez",Supermarket,Mcclainfurt,(268)645-8829,Kylie Young,Shelter,Ginaview
877,Completed,2025-03-03 23:14:00,Soup,Vegetarian,Dinner,29,2025-03-22,Whitney-Fields,Grocery Store,East Lisa,399-479-4880x0272,Benjamin Soto,NGO,West Garretthaven
166,Completed,2025-03-03 23:05:00,Rice,Vegan,Breakfast,13,2025-03-30,"Hanson, Wilkerson and Lee",Supermarket,Port Peter,759.535.5451,Deanna Daniels,Individual,Aguilarstad
324,Completed,2025-03-03 22:57:00,Fruits,Vegetarian,Dinner,5,2025-03-18,Barry Group,Restaurant,South Kathryn,+1-533-592-0009x5523,Eileen Scott,Charity,Lewismouth
994,Cancelled,2025-03-03 22:13:00,Salad,Vegetarian,Breakfast,29,2025-03-25,Barber Ltd,Catering Service,Port Jacob,001-045-508-9337x308,Allison Bray,Individual,Alexatown
197,Cancelled,2025-03-03 21:41:00,Vegetables,Non-Vegetarian,Lunch,19,2025-03-30,Scott and Sons,Supermarket,Maysside,001-085-825-1185x328,Kristine Martin,NGO,Thompsonhaven
747,Pending,2025-03-03 21:37:00,Rice,Vegetarian,Dinner,10,2025-03-16,Schmidt-Alexander,Supermarket,West Sharonview,(616)029-0456x6126,Lindsey Lewis,Shelter,West Rogerview
385,Pending,2025-03-03 21:27:00,Chicken,Non-Vegetarian,Breakfast,35,2025-03-28,Zhang LLC,Restaurant,Watsonstad,001-943-679-8869x4358,Timothy Chavez,Individual,Brooksmouth
900,Completed,2025-03-03 21:06:00,Pasta,Vegetarian,Snacks,23,2025-03-29,Gamble-Davis,Catering Service,South Edwardtown,298.868.0798x375,David Sellers DVM,Individual,South Michaelfurt
141,Pending,2025-03-03 20:25:00,Fish,Vegetarian,Breakfast,18,2025-03-20,Dunlap Inc,Supermarket,New Jamesburgh,909-720-0844,Thomas Sanchez,NGO,Rodneyfurt
947,Cancelled,2025-03-03 20:13:00,Fish,Vegetarian,Dinner,5,2025-03-19,Chandler-Roberts,Supermarket,Richardsonhaven,(671)036-0993x233,Mary Anderson,Shelter,South Mirandamouth
337,Completed,2025-03-03 19:58:00,Bread,Vegetarian,Lunch,16,2025-03-20,"Harper, Blake and Alexander",Catering Service,Devinmouth,(144)381-3923,Emma Anderson,NGO,Lake Michelle
974,Cancelled,2025-03-03 19:08:00,Salad,Vegan,Dinner,8,2025-03-23,Marshall Ltd,Catering Service,Andreaborough,+1-314-339-0357x53136,William Frederick,NGO,Port Dean
302,Pending,2025-03-03 18:50:00,Salad,Vegan,Snacks,19,2025-03-28,Villegas Inc,Restaurant,Lake Michael,3387210560,Tracy Bass,NGO,South Jessicaburgh
174,Cancelled,2025-03-03 18:22:00,Pasta,Non-Vegetarian,Lunch,30,2025-03-22,Chan-Elliott,Supermarket,Toddberg,021-322-3933x46620,Debra Webster,Charity,East Debramouth
817,Pending,2025-03-03 16:20:00,Soup,Non-Vegetarian,Lunch,50,2025-03-21,"Miller, Johnson and Fernandez",Restaurant,East Garyton,985.790.0081x8718,Anthony Garcia,Individual,Brownbury
129,Pending,2025-03-03 15:50:00,Pasta,Vegan,Lunch,48,2025-03-25,"Brock, Newton and Mccormick",Catering Service,Roystad,(699)849-3966x8395,Mary Lewis,Individual,Port Richard
730,Cancelled,2025-03-03 13:52:00,Soup,Non-Vegetarian,Breakfast,21,2025-03-23,"Fisher, Hernandez and Webster",Grocery Store,South Lisaberg,871-801-8397x99626,Jennifer Graham,Individual,East Saraport
150,Cancelled,2025-03-03 13:37:00,Vegetables,Vegetarian,Dinner,7,2025-03-19,Meyer and Sons,Restaurant,Carolchester,001-738-662-6338,Jessica Morris,NGO,Port Elizabethton
476,Pending,2025-03-03 13:34:00,Soup,Vegan,Lunch,9,2025-03-17,"Martin, Tyler and Wilkerson",Grocery Store,North Kevinhaven,+1-287-799-5933x17852,Margaret Lloyd,Shelter,Phillipston
264,Cancelled,2025-03-03 13:21:00,Chicken,Vegetarian,Dinner,22,2025-03-28,"Schwartz, Holland and Mccarthy",Catering Service,Pearsonchester,001-486-894-6733x80522,Alicia Thomas,Charity,Lake Mary
303,Cancelled,2025-03-03 12:42:00,Fruits,Vegetarian,Breakfast,41,2025-03-21,"Austin, Griffin and Ward",Catering Service,Lake Jason,(877)527-5031,Jade Jackson,Individual,West Jaclyn
187,Pending,2025-03-03 12:36:00,Pasta,Vegan,Dinner,35,2025-03-18,Murphy-Boyd,Catering Service,New Michelle,387-962-7399x435,Barbara Velasquez,Charity,Priceborough
412,Cancelled,2025-03-03 11:44:00,Dairy,Vegan,Breakfast,47,2025-03-18,Moody Ltd,Grocery Store,Stevenchester,637.300.3664x4880,Cassandra Mendoza,NGO,Dantown
930,Pending,2025-03-03 10:47:00,Chicken,Vegetarian,Lunch,32,2025-03-20,Morrison LLC,Catering Service,Blaketown,776.420.3183,William Frederick,NGO,Port Dean
917,Completed,2025-03-03 10:41:00,Fruits,Vegan,Dinner,7,2025-03-24,Novak Group,Grocery Store,Joshuastad,(903)642-1969x3300,John Harris,NGO,Riverafort
520,Completed,2025-03-03 09:53:00,Fish,Non-Vegetarian,Breakfast,10,2025-03-16,Henderson Group,Catering Service,Bentonfurt,854-929-8365,Allison Martinez,NGO,New Amy
372,Cancelled,2025-03-03 09:19:00,Fruits,Vegan,Breakfast,47,2025-03-27,Brown and Sons,Catering Service,West Vanessafort,018-471-0550x16593,Laurie Ramos,Individual,Lewisburgh
81,Completed,2025-03-03 09:13:00,Rice,Vegan,Dinner,46,2025-03-25,"Hunter, Ballard and Caldwell",Catering Service,Leslieville,001-594-592-2116x9925,Jeremy Robinson,NGO,Jamesview
552,Pending,2025-03-03 08:58:00,Soup,Vegan,Lunch,36,2025-03-17,Rogers-Warren,Grocery Store,Jamesfurt,001-439-195-6960,Allison Pennington,Individual,North Lydiaberg
219,Pending,2025-03-03 08:55:00,Fish,Vegetarian,Breakfast,22,2025-03-19,"Moran, Mcmillan and Jones",Supermarket,Bonillahaven,001-261-466-0296x4350,Walter Myers,Individual,New Tina
949,Completed,2025-03-03 08:53:00,Fish,Vegetarian,Breakfast,4,2025-03-23,Dyer Group,Catering Service,East Candace,906.900.1026,Ronald Miller,Shelter,Edwardsside
582,Completed,2025-03-03 06:53:00,Vegetables,Vegetarian,Breakfast,36,2025-03-27,Campbell LLC,Supermarket,Perezport,001-211-446-3315x74760,Patricia Hardy,Shelter,Thomasport
258,Cancelled,2025-03-03 06:16:00,Fish,Non-Vegetarian,Breakfast,23,2025-03-25,"Young, Moran and Morris",Catering Service,New Baileyfort,+1-750-812-7169x04781,Chad Vaughn,Charity,Lake Brandonborough
571,Completed,2025-03-03 06:09:00,Soup,Non-Vegetarian,Breakfast,42,2025-03-24,Lambert Ltd,Supermarket,South Jerryside,351.542.5864x527,Laura Robertson,NGO,Hansonfurt
88,Completed,2025-03-03 02:47:00,Fish,Non-Vegetarian,Snacks,19,2025-03-26,Hansen Inc,Grocery Store,West Adammouth,464-311-2342,Gary Adams,Individual,New Sara
332,Completed,2025-03-03 02:40:00,Dairy,Vegetarian,Dinner,45,2025-03-17,Graham-Peters,Supermarket,Vazquezshire,+1-491-368-1719x38393,Audrey Perez,Individual,Taylorfort
716,Cancelled,2025-03-03 02:38:00,Rice,Non-Vegetarian,Snacks,26,2025-03-24,Butler-Richardson,Grocery Store,East Heatherport,+1-268-505-2616,Wesley Thompson,Charity,Edwardburgh
193,Completed,2025-03-03 02:13:00,Salad,Non-Vegetarian,Snacks,37,2025-03-24,Jenkins-Carpenter,Supermarket,Toddstad,1448122181,Peter Gonzalez,Shelter,Biancaton
31,Completed,2025-03-03 02:06:00,Bread,Non-Vegetarian,Lunch,18,2025-03-27,Davis and Sons,Catering Service,Patrickfort,965.266.3582,Meagan Hughes,Charity,Lake Lance
430,Pending,2025-03-03 01:58:00,Dairy,Non-Vegetarian,Dinner,45,2025-03-26,Taylor Group,Restaurant,Roachhaven,(903)301-8467x005,Patricia Joseph,Individual,Lauraport
79,Cancelled,2025-03-03 01:13:00,Soup,Vegan,Breakfast,4,2025-03-20,Wilson-Brown,Grocery Store,Danachester,001-473-163-6196x2386,Caitlin Cobb,Charity,North Andresport
583,Pending,2025-03-03 01:06:00,Salad,Non-Vegetarian,Lunch,12,2025-03-26,Ortega-Webb,Catering Service,West Billborough,001-646-036-9173x42885,Jennifer Nelson,Individual,North Paul
929,Pending,2025-03-03 00:57:00,Dairy,Non-Vegetarian,Snacks,7,2025-03-21,Cook Group,Grocery Store,Port Robin,983-295-7995,Matthew Thornton,NGO,Hayesfort
698,Cancelled,2025-03-03 00:51:00,Salad,Vegan,Snacks,19,2025-03-28,Villegas Inc,Restaurant,Lake Michael,3387210560,Shannon Pineda,Individual,Lake Amanda
841,Completed,2025-03-03 00:22:00,Pasta,Vegetarian,Snacks,30,2025-03-25,"Young, Townsend and Mccarthy",Grocery Store,West Adam,001-286-579-2810x1913,John Martin,Charity,New Jason
59,Cancelled,2025-03-02 23:28:00,Dairy,Vegan,Breakfast,40,2025-03-27,"Wilson, Watkins and Moore",Catering Service,Phillipsfort,782.944.0904,William Frederick,NGO,Port Dean
667,Cancelled,2025-03-02 23:27:00,Bread,Vegetarian,Lunch,22,2025-03-28,Miller Group,Supermarket,Lake Kristentown,001-311-806-0098x37361,Becky Hernandez,Shelter,Jeanshire
220,Cancelled,2025-03-02 23:05:00,Chicken,Vegan,Lunch,44,2025-03-21,Barry Group,Restaurant,South Kathryn,+1-533-592-0009x5523,Johnny Page,NGO,Susanfurt
923,Cancelled,2025-03-02 22:49:00,Rice,Non-Vegetarian,Dinner,32,2025-03-27,Hodge-Leblanc,Supermarket,Port Eric,3692481031,Scott Hunter,Individual,Greenton
813,Completed,2025-03-02 22:20:00,Salad,Vegan,Breakfast,50,2025-03-29,"Hodge, Lee and Washington",Grocery Store,Spenceland,2321569552,Thomas Villanueva,NGO,Gutierrezmouth
748,Cancelled,2025-03-02 21:16:00,Bread,Vegetarian,Breakfast,41,2025-03-24,Hicks Ltd,Restaurant,Port Emily,510.799.8149x819,Joseph Davis,Charity,Sherryhaven
793,Completed,2025-03-02 21:12:00,Dairy,Non-Vegetarian,Lunch,27,2025-03-27,"Morales, Wood and Cox",Restaurant,Amberton,468.025.0721x72227,Monica Phillips,Charity,New Phillipfurt
563,Cancelled,2025-03-02 21:06:00,Fish,Vegan,Snacks,17,2025-03-24,Holmes-Schaefer,Supermarket,Jordanborough,759-916-3267x89739,William Frederick,NGO,Port Dean
478,Cancelled,2025-03-02 20:18:00,Fish,Non-Vegetarian,Dinner,46,2025-03-29,"Barker, Gibbs and Lopez",Supermarket,Brownshire,8977010648,Corey Mitchell,Charity,Jacobsmouth
138,Cancelled,2025-03-02 19:39:00,Rice,Non-Vegetarian,Breakfast,42,2025-03-23,Smith-Morales,Grocery Store,West Miaside,481.162.2452x4959,Tracy Douglas,NGO,Gordonstad
366,Pending,2025-03-02 18:29:00,Fruits,Vegetarian,Breakfast,17,2025-03-23,Allen-Mccullough,Restaurant,East John,8921994982,Brittany Williams,Individual,Christinehaven
902,Completed,2025-03-02 17:35:00,Fruits,Vegetarian,Breakfast,17,2025-03-28,Jones PLC,Catering Service,Lake Latasha,+1-231-061-4929x4353,Jo Martinez,Charity,Port Williamtown
739,Completed,2025-03-02 17:31:00,Fruits,Vegetarian,Breakfast,17,2025-03-16,"Barnes, Castro and Curtis",Restaurant,Zimmermanville,507.577.7566,Suzanne Velasquez,NGO,Joanchester
171,Pending,2025-03-02 17:02:00,Dairy,Non-Vegetarian,Lunch,19,2025-03-19,Nelson LLC,Restaurant,Lake Andrewmouth,+1-859-029-3911x34890,Emily Christian,Individual,Marcusberg
456,Pending,2025-03-02 16:44:00,Fruits,Non-Vegetarian,Lunch,46,2025-03-27,Lawrence-Clark,Supermarket,South Randy,122-170-5452x33780,Ashley Harris,Individual,Lake Stephenchester
569,Pending,2025-03-02 15:48:00,Vegetables,Vegan,Snacks,38,2025-03-22,Carter-Jones,Restaurant,East Terrancemouth,892-412-5796,Leslie Acevedo,Charity,Lake Matthew
71,Cancelled,2025-03-02 15:34:00,Dairy,Vegetarian,Lunch,18,2025-03-29,Farmer Ltd,Restaurant,Cisnerostown,924.147.5562x1759,Shelby Rice,Shelter,New Loriberg
630,Completed,2025-03-02 15:26:00,Pasta,Vegetarian,Dinner,36,2025-03-22,"Jones, Allison and Ellison",Supermarket,New Ginaborough,(692)324-3942x4267,Ann Odonnell,Charity,East Michael
147,Completed,2025-03-02 13:48:00,Dairy,Non-Vegetarian,Dinner,3,2025-03-19,Alexander PLC,Restaurant,Garciatown,599-601-7460,Timothy Martin,Charity,Lake Adriennechester
74,Cancelled,2025-03-02 13:20:00,Fruits,Vegetarian,Dinner,43,2025-03-18,Blankenship-Lewis,Catering Service,Jonathanstad,651-552-2403,Nichole Lewis,NGO,North Catherinefurt
424,Cancelled,2025-03-02 13:00:00,Soup,Vegetarian,Dinner,4,2025-03-17,Williams-Strong,Supermarket,Justinhaven,935.536.1144,Earl Eaton,Shelter,Port Michaelport
211,Pending,2025-03-02 12:10:00,Salad,Vegetarian,Snacks,28,2025-03-22,"Tran, Douglas and Harvey",Catering Service,Stephanieberg,(015)911-4687x4992,Rachel Rios,NGO,Sarahaven
275,Completed,2025-03-02 11:36:00,Soup,Vegan,Snacks,17,2025-03-30,Grant-Davis,Grocery Store,Lake Jessicamouth,+1-672-949-7621x738,Kyle Johnson,Shelter,Ellisshire
894,Cancelled,2025-03-02 11:28:00,Soup,Vegan,Lunch,15,2025-03-19,Elliott-Jones,Restaurant,Lewisberg,690.272.6499,Cindy Robinson DDS,Shelter,Franklinview
653,Pending,2025-03-02 10:50:00,Chicken,Non-Vegetarian,Dinner,1,2025-03-23,Crosby Group,Grocery Store,Erikatown,+1-307-053-5303x7456,Joshua Hooper,Shelter,Buchananton
351,Pending,2025-03-02 10:41:00,Chicken,Vegan,Snacks,6,2025-03-27,"Gonzalez, Dunn and Oconnell",Grocery Store,Williamsmouth,+1-605-449-8141x1518,Jacob Horton,NGO,Port Douglasland
937,Cancelled,2025-03-02 10:22:00,Fish,Non-Vegetarian,Snacks,13,2025-03-17,Simmons PLC,Grocery Store,North Katelyn,(272)507-6150,Adam Moore,Charity,East Josephview
192,Completed,2025-03-02 10:05:00,Rice,Non-Vegetarian,Snacks,38,2025-03-20,Caldwell PLC,Catering Service,Jeffreyshire,+1-608-327-2565x3004,Kristi Wagner,Shelter,Lake Darrellburgh
86,Cancelled,2025-03-02 09:25:00,Chicken,Vegan,Dinner,2,2025-03-21,Cox LLC,Restaurant,West Whitneymouth,001-018-140-2068x875,Robert Chavez,NGO,Chadport
163,Cancelled,2025-03-02 09:04:00,Rice,Vegan,Breakfast,50,2025-03-24,Rios Group,Catering Service,Madisonfort,003-727-0894x163,Daniel Moore,Charity,Port Richard
362,Cancelled,2025-03-02 09:04:00,Dairy,Vegetarian,Lunch,18,2025-03-29,Farmer Ltd,Restaurant,Cisnerostown,924.147.5562x1759,Emily Turner,Shelter,West Robert
403,Pending,2025-03-02 08:42:00,Dairy,Non-Vegetarian,Lunch,33,2025-03-29,Moreno-Melton,Supermarket,Lake Mistyton,001-098-297-7862x776,Carl Brewer,Individual,Nelsonbury
806,Pending,2025-03-02 07:54:00,Dairy,Non-Vegetarian,Dinner,48,2025-03-17,Galvan Ltd,Supermarket,West Melissastad,6379149942,Nicholas Peterson,NGO,West Troyview
301,Cancelled,2025-03-02 07:53:00,Fish,Vegetarian,Dinner,39,2025-03-25,Brown-Stephens,Grocery Store,East Robert,119.114.6136x472,Jennifer Johnson,Charity,Burnettton
266,Completed,2025-03-02 07:07:00,Vegetables,Non-Vegetarian,Snacks,38,2025-03-29,"Kelly, Cummings and Ward",Supermarket,Allenton,795.078.7850,John Reeves,NGO,Jamieview
474,Cancelled,2025-03-02 06:57:00,Pasta,Vegan,Lunch,14,2025-03-20,"Phillips, Wolfe and Martin",Grocery Store,Thomasville,001-548-413-4962,Nathan May,Charity,South Veronicaburgh
933,Cancelled,2025-03-02 06:24:00,Vegetables,Non-Vegetarian,Breakfast,17,2025-03-29,"Simpson, Thomas and Smith",Grocery Store,South Bradleyburgh,001-117-114-7043,Kristina Simpson,NGO,Melissaport
68,Pending,2025-03-02 04:49:00,Rice,Vegetarian,Lunch,11,2025-03-30,"Lewis, Wagner and Solis",Supermarket,New Jacob,001-094-480-8706,Wanda Wise,Shelter,South Bethanyport
184,Cancelled,2025-03-02 04:01:00,Dairy,Vegetarian,Breakfast,36,2025-03-29,Kennedy-Johnston,Restaurant,Nicoletown,(669)695-7079x59486,Brian Gonzales,NGO,North Sarah
618,Pending,2025-03-02 03:19:00,Vegetables,Vegan,Lunch,36,2025-03-28,Shepherd and Sons,Catering Service,Pamelaberg,+1-508-027-9784,Emily Christian,Individual,Marcusberg
6,Cancelled,2025-03-02 02:50:00,Salad,Non-Vegetarian,Lunch,32,2025-03-16,Nichols-Barnes,Catering Service,Port Richardshire,507-731-3315,Sean Wolf,NGO,Mcfarlandhaven
691,Cancelled,2025-03-02 02:18:00,Rice,Non-Vegetarian,Snacks,28,2025-03-16,Rojas-Cook,Grocery Store,Lake Diane,+1-019-312-8887x18286,Natasha Harper,NGO,Port Sara
97,Pending,2025-03-02 02:12:00,Pasta,Vegan,Dinner,35,2025-03-18,Murphy-Boyd,Catering Service,New Michelle,387-962-7399x435,Lisa Cruz,Charity,Stevenmouth
139,Completed,2025-03-02 01:08:00,Salad,Non-Vegetarian,Snacks,48,2025-03-20,Carey PLC,Supermarket,Donnaborough,001-734-038-0600x959,Samantha Ellison,Individual,New Kimberly
943,Pending,2025-03-02 00:43:00,Chicken,Vegan,Lunch,3,2025-03-27,Gallagher-Brown,Grocery Store,Olsenstad,9339428554,Dr. Wendy Terrell,Charity,Erikashire
776,Cancelled,2025-03-02 00:29:00,Salad,Vegan,Dinner,43,2025-03-26,Gonzales-Cochran,Supermarket,New Jessica,+1-600-220-0480,Randy Martinez,Shelter,Brownville
641,Cancelled,2025-03-02 00:21:00,Dairy,Non-Vegetarian,Lunch,12,2025-03-24,"Harper, Blake and Alexander",Catering Service,Devinmouth,(144)381-3923,Betty Reid,Charity,North Abigail
221,Cancelled,2025-03-01 23:38:00,Soup,Vegan,Snacks,50,2025-03-24,Woodward-Jensen,Catering Service,Lesterstad,432-670-6542x60306,Jose Vance,NGO,Lake Heatherberg
113,Pending,2025-03-01 23:11:00,Fruits,Vegetarian,Dinner,39,2025-03-22,Galloway-Henderson,Catering Service,Alexanderchester,001-867-928-0212x3211,Robert Abbott,NGO,Collierburgh
575,Cancelled,2025-03-01 23:06:00,Fish,Non-Vegetarian,Lunch,11,2025-03-25,Mcdonald-Howell,Catering Service,North James,504-183-2400x84016,Dennis Schultz,NGO,New Natalieland
855,Cancelled,2025-03-01 22:24:00,Salad,Non-Vegetarian,Snacks,21,2025-03-19,Hammond LLC,Supermarket,New Carol,001-324-482-4894,Courtney Whitney,Individual,West Mariashire
12,Completed,2025-03-01 21:55:00,Bread,Vegetarian,Dinner,50,2025-03-22,Moore Group,Supermarket,Manningshire,889-093-8775x51762,Nancy Jones,Shelter,West Bradley
658,Pending,2025-03-01 21:49:00,Soup,Vegan,Lunch,19,2025-03-28,"Kelly, Cummings and Ward",Supermarket,Allenton,795.078.7850,Mary Salazar,NGO,Wrightland
789,Cancelled,2025-03-01 21:34:00,Rice,Vegetarian,Snacks,39,2025-03-29,Richardson Group,Supermarket,Walterborough,(924)099-7995,Veronica Coleman,NGO,North Mario
239,Pending,2025-03-01 21:11:00,Rice,Vegetarian,Dinner,49,2025-03-20,Drake-Martinez,Catering Service,East Samantha,001-454-212-3510x6135,Erika Rose,NGO,South Shaneville
808,Pending,2025-03-01 20:29:00,Fruits,Non-Vegetarian,Snacks,30,2025-03-24,Barnes and Sons,Supermarket,Michaelton,(547)040-4732,Alexander Dean,Charity,New Robert
511,Cancelled,2025-03-01 18:00:00,Vegetables,Vegan,Breakfast,16,2025-03-17,Chan-Elliott,Supermarket,Toddberg,021-322-3933x46620,Eric Mays,NGO,Port Deborahbury
915,Pending,2025-03-01 17:46:00,Fruits,Vegetarian,Lunch,2,2025-03-18,Cruz-Davis,Supermarket,Port Tanyaburgh,(126)595-1397,Cody Gardner,NGO,Port Belinda
418,Cancelled,2025-03-01 16:52:00,Fruits,Vegan,Breakfast,45,2025-03-25,"Cooper, Osborn and Clark",Grocery Store,North Stevenbury,001-548-930-4392x6738,Richard Patterson,Charity,Huynhmouth
224,Cancelled,2025-03-01 16:48:00,Fish,Vegetarian,Dinner,3,2025-03-20,"Villegas, Chen and Campos",Restaurant,New Travisshire,(619)661-4594x325,Carrie Hess,Charity,Jarvisshire
168,Completed,2025-03-01 16:18:00,Bread,Vegetarian,Breakfast,38,2025-03-23,Lewis-Deleon,Catering Service,West Karen,399-298-6885x917,Alexander Walsh,Individual,Troyshire
999,Completed,2025-03-01 15:31:00,Soup,Vegan,Dinner,15,2025-03-28,Steele Ltd,Restaurant,Heatherview,001-300-000-8103x26863,Alvin West,Shelter,Kellybury
410,Cancelled,2025-03-01 15:29:00,Vegetables,Vegan,Breakfast,28,2025-03-27,Wright LLC,Supermarket,West Kevin,001-515-383-6029x214,Mark Miller,NGO,North Joshua
942,Completed,2025-03-01 15:26:00,Salad,Vegetarian,Breakfast,7,2025-03-20,House-Bates,Supermarket,West Lisamouth,+1-910-582-8983x79304,Kristopher Mendoza,Individual,Bradfurt
251,Cancelled,2025-03-01 15:16:00,Fish,Non-Vegetarian,Breakfast,19,2025-03-16,Butler-Richardson,Grocery Store,East Heatherport,+1-268-505-2616,Kimberly Ware,Individual,East Sheriton
425,Pending,2025-03-01 15:13:00,Dairy,Vegan,Breakfast,40,2025-03-27,"Wilson, Watkins and Moore",Catering Service,Phillipsfort,782.944.0904,Cathy Adams,Shelter,West Josephshire
280,Cancelled,2025-03-01 12:21:00,Fish,Vegan,Snacks,50,2025-03-28,Cox LLC,Restaurant,West Whitneymouth,001-018-140-2068x875,Lisa Pitts,Shelter,Lake Stephenport
584,Cancelled,2025-03-01 12:04:00,Fruits,Non-Vegetarian,Breakfast,39,2025-03-30,"Clark, Evans and Navarro",Catering Service,Christinamouth,+1-260-408-7633x914,Mr. Joseph Herring,Individual,Mariefurt
85,Completed,2025-03-01 09:52:00,Rice,Vegetarian,Breakfast,21,2025-03-24,Moore LLC,Grocery Store,East Timothy,(305)756-5998x6969,Alvin Day Jr.,NGO,East Heatherbury
